CustomerID,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,tenure_bin,monthly_bin,cltv_bin
4566-GOLUK,Rosemead,Male,0,1,0,47,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.35,5118.95,Yes,1,98,3620,Attitude of support person,25-48,"(89.862, 118.75]","(3178.2, 4195.4]"
2484-DGXPZ,San Dimas,Female,0,1,0,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,658.95,Yes,1,67,2687,Attitude of support person,25-48,"(18.249, 35.588]","(2002.999, 3178.2]"
4587-NUKOX,Walnut,Female,0,0,0,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.1,246.5,Yes,1,74,5339,Attitude of support person,0-6,"(70.35, 89.862]","(4882.6, 5540.8]"
0420-BWTPW,Chula Vista,Male,0,0,0,8,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.5,215.2,Yes,1,78,5578,Attitude of support person,7-12,"(18.249, 35.588]","(5540.8, 6500.0]"
8183-ONMXC,Chula Vista,Female,0,0,0,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.75,159.45,Yes,1,87,2176,Attitude of support person,0-6,"(70.35, 89.862]","(2002.999, 3178.2]"
9614-RMGHA,Dulzura,Male,0,1,0,65,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.85,5940.85,Yes,1,82,5530,Attitude of support person,49+,"(89.862, 118.75]","(4882.6, 5540.8]"
5054-IEXZT,Jacumba,Male,0,0,0,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,75.35,Yes,1,90,5284,Attitude of support person,0-6,"(70.35, 89.862]","(4882.6, 5540.8]"
5834-ASPWA,Jamul,Male,0,0,0,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.45,75.45,Yes,1,74,5518,Attitude of support person,0-6,"(70.35, 89.862]","(4882.6, 5540.8]"
3948-XHGNA,Bonsall,Male,0,0,0,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.55,1210.4,Yes,1,80,5005,Attitude of support person,13-24,"(35.588, 70.35]","(4882.6, 5540.8]"
0565-IYCGT,Cardiff By The Sea,Male,0,0,0,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),78.6,5356.45,Yes,1,93,6230,Attitude of support person,49+,"(70.35, 89.862]","(5540.8, 6500.0]"
5445-UTODQ,Del Mar,Female,0,1,0,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.1,576.65,Yes,1,87,3238,Don't know,7-12,"(70.35, 89.862]","(3178.2, 4195.4]"
1024-VRZHF,Encinitas,Male,0,1,0,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,825.7,Yes,1,70,2044,Attitude of support person,7-12,"(70.35, 89.862]","(2002.999, 3178.2]"
9497-QCMMS,Escondido,Male,1,0,0,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.55,93.55,Yes,1,81,5536,Competitor made better offer,0-6,"(89.862, 118.75]","(4882.6, 5540.8]"
0348-SDKOL,La Jolla,Female,0,1,0,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.1,5885.4,Yes,1,96,4415,Moved,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
4373-MAVJG,Oceanside,Female,0,1,0,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.9,1259.0,Yes,1,70,5148,Moved,13-24,"(89.862, 118.75]","(4882.6, 5540.8]"
8901-HJXTF,Oceanside,Female,0,1,0,12,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.2,309.1,Yes,1,94,3747,Moved,7-12,"(18.249, 35.588]","(3178.2, 4195.4]"
5419-KLXBN,Palomar Mountain,Female,0,1,0,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.15,2257.75,Yes,1,97,5853,Competitor offered higher download speeds,25-48,"(70.35, 89.862]","(5540.8, 6500.0]"
3424-NMNBO,Pauma Valley,Male,1,1,0,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.85,6287.25,Yes,1,91,4739,Competitor offered higher download speeds,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
4514-GFCFI,Ramona,Female,1,0,0,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.75,1350.15,Yes,1,99,5136,Competitor offered higher download speeds,13-24,"(70.35, 89.862]","(4882.6, 5540.8]"
9828-AOQLM,San Marcos,Female,0,1,0,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.7,45.7,Yes,1,99,3187,Competitor offered higher download speeds,0-6,"(35.588, 70.35]","(3178.2, 4195.4]"
8000-REIQB,Santee,Female,1,0,0,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.95,69.95,Yes,1,94,3208,Competitor offered higher download speeds,0-6,"(35.588, 70.35]","(3178.2, 4195.4]"
7615-ESMYF,Valley Center,Female,0,1,0,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,44.6,97.1,Yes,1,70,5482,Competitor offered higher download speeds,0-6,"(35.588, 70.35]","(4882.6, 5540.8]"
3858-VOBET,Vista,Male,0,0,0,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,1710.45,Yes,1,89,5897,Competitor offered higher download speeds,13-24,"(70.35, 89.862]","(5540.8, 6500.0]"
1447-PJGGA,San Diego,Female,0,0,0,57,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,95.25,5464.65,Yes,1,93,5789,Competitor offered higher download speeds,49+,"(89.862, 118.75]","(5540.8, 6500.0]"
8565-CLBZW,San Diego,Male,0,0,0,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,89.85,2165.05,Yes,1,95,2050,Competitor offered higher download speeds,13-24,"(70.35, 89.862]","(2002.999, 3178.2]"
9139-WQQDY,San Diego,Female,0,1,0,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,100.45,4941.8,Yes,1,90,4235,Competitor offered higher download speeds,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
0224-HJAPT,San Diego,Male,0,0,0,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.15,223.15,Yes,1,82,2857,Competitor offered higher download speeds,0-6,"(35.588, 70.35]","(2002.999, 3178.2]"
8086-OVPWV,San Diego,Male,0,0,0,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.2,181.1,Yes,1,99,2384,Competitor offered higher download speeds,0-6,"(70.35, 89.862]","(2002.999, 3178.2]"
9430-FRQOC,San Diego,Female,0,0,0,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,87.1,341.45,Yes,1,80,5587,Competitor offered higher download speeds,0-6,"(70.35, 89.862]","(5540.8, 6500.0]"
3074-GQWYX,San Diego,Male,0,0,0,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.9,357.75,Yes,1,87,3520,Competitor offered higher download speeds,0-6,"(70.35, 89.862]","(3178.2, 4195.4]"
6845-RGTYS,San Diego,Female,0,1,0,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.75,4533.7,Yes,1,80,4622,Product dissatisfaction,25-48,"(89.862, 118.75]","(4195.4, 4882.6]"
8861-HGGKB,San Diego,Female,0,0,0,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.45,830.85,Yes,1,80,5699,Product dissatisfaction,7-12,"(70.35, 89.862]","(5540.8, 6500.0]"
7065-YUNRY,San Diego,Female,0,0,0,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.3,45.3,Yes,1,69,3049,Product dissatisfaction,0-6,"(35.588, 70.35]","(2002.999, 3178.2]"
7694-VLBWQ,Coronado,Male,0,1,0,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,104.1,7040.85,Yes,1,74,4857,Product dissatisfaction,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
4795-KTRTH,San Diego,Female,1,1,0,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.0,371.65,Yes,1,99,4287,Product dissatisfaction,0-6,"(70.35, 89.862]","(4195.4, 4882.6]"
6481-OGDOO,San Diego,Male,0,1,0,67,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),90.6,6056.15,Yes,1,73,4394,Product dissatisfaction,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
3753-TSEMP,San Diego,Female,0,1,0,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.15,1390.6,Yes,1,79,2524,Product dissatisfaction,13-24,"(70.35, 89.862]","(2002.999, 3178.2]"
8305-VHZBZ,San Diego,Male,0,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,20.2,Yes,1,92,4325,Product dissatisfaction,0-6,"(18.249, 35.588]","(4195.4, 4882.6]"
9172-JITSM,Palm Desert,Female,0,1,0,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.8,2361.8,Yes,1,75,2641,Don't know,25-48,"(89.862, 118.75]","(2002.999, 3178.2]"
6298-QDFNH,Banning,Male,0,0,0,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.35,1730.35,Yes,1,68,4718,Product dissatisfaction,13-24,"(70.35, 89.862]","(4195.4, 4882.6]"
9961-JBNMK,Desert Center,Male,1,0,0,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.8,2030.3,Yes,1,87,4317,Product dissatisfaction,13-24,"(89.862, 118.75]","(4195.4, 4882.6]"
6173-ITPWD,Heber,Male,0,1,0,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.35,4065.0,Yes,1,98,2516,Product dissatisfaction,25-48,"(70.35, 89.862]","(2002.999, 3178.2]"
9734-UYXQI,Holtville,Female,0,0,0,2,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,106.55,Yes,1,97,5115,Product dissatisfaction,0-6,"(35.588, 70.35]","(4882.6, 5540.8]"
2189-UXTKY,La Quinta,Female,0,1,0,22,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.2,1742.75,Yes,1,91,3410,Product dissatisfaction,13-24,"(70.35, 89.862]","(3178.2, 4195.4]"
4958-GZWIY,North Palm Springs,Male,0,1,0,7,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.7,340.25,Yes,1,98,2984,Don't know,7-12,"(35.588, 70.35]","(2002.999, 3178.2]"
6356-ELRKD,Rancho Mirage,Female,0,0,0,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,95.6,Yes,1,79,4091,Don't know,0-6,"(89.862, 118.75]","(3178.2, 4195.4]"
8624-GIOUT,Seeley,Female,0,0,0,49,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.75,2934.3,Yes,1,78,6006,Don't know,49+,"(35.588, 70.35]","(5540.8, 6500.0]"
6179-GJPSO,Twentynine Palms,Female,1,0,0,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.15,4600.7,Yes,1,86,2833,Poor expertise of online support,25-48,"(89.862, 118.75]","(2002.999, 3178.2]"
3177-LASXD,Westmorland,Female,0,0,0,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.35,71.35,Yes,1,77,2619,Poor expertise of phone support,0-6,"(70.35, 89.862]","(2002.999, 3178.2]"
4897-QSUYC,Amboy,Female,0,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.15,20.15,Yes,1,86,4939,Attitude of support person,0-6,"(18.249, 35.588]","(4882.6, 5540.8]"
1084-UQCHV,Angelus Oaks,Male,0,0,0,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.75,69.75,Yes,1,66,2901,Attitude of support person,0-6,"(35.588, 70.35]","(2002.999, 3178.2]"
8290-YWKHZ,Apple Valley,Female,1,1,0,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.2,2931.0,Yes,1,90,5247,Attitude of service provider,25-48,"(89.862, 118.75]","(4882.6, 5540.8]"
2955-BJZHG,Apple Valley,Male,0,1,0,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.85,1400.85,Yes,1,77,5174,Attitude of service provider,13-24,"(70.35, 89.862]","(4882.6, 5540.8]"
3806-DXQOM,Baker,Female,0,0,0,4,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,33.65,137.85,Yes,1,95,2563,Attitude of service provider,0-6,"(18.249, 35.588]","(2002.999, 3178.2]"
9300-RENDD,Cedar Glen,Male,0,0,0,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.95,79.95,Yes,1,99,4815,Attitude of support person,0-6,"(70.35, 89.862]","(4195.4, 4882.6]"
0761-AETCS,Colton,Female,0,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.3,19.3,Yes,1,92,3236,Attitude of support person,0-6,"(18.249, 35.588]","(3178.2, 4195.4]"
2153-MREFK,Fawnskin,Female,0,1,0,37,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,99.2,3754.6,Yes,1,79,3599,Attitude of support person,25-48,"(89.862, 118.75]","(3178.2, 4195.4]"
3106-ULWFW,Fontana,Female,0,1,0,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.2,627.4,Yes,1,95,2887,Attitude of service provider,7-12,"(70.35, 89.862]","(2002.999, 3178.2]"
0925-VYDLG,Ludlow,Female,0,0,0,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,242.0,Yes,1,83,5898,Attitude of service provider,0-6,"(70.35, 89.862]","(5540.8, 6500.0]"
4349-GFQHK,Mentone,Male,0,0,0,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,54.35,54.35,Yes,1,87,4212,Attitude of service provider,0-6,"(35.588, 70.35]","(4195.4, 4882.6]"
7802-EFKNY,Redlands,Male,0,1,0,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.95,100.4,Yes,1,79,5865,Attitude of support person,0-6,"(18.249, 35.588]","(5540.8, 6500.0]"
8035-BUYVG,Running Springs,Male,0,1,0,40,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,42.35,1716.45,Yes,1,67,5422,Attitude of support person,25-48,"(35.588, 70.35]","(4882.6, 5540.8]"
9787-XVQIU,Sugarloaf,Male,0,0,0,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.3,75.3,Yes,1,100,3596,Attitude of support person,0-6,"(70.35, 89.862]","(3178.2, 4195.4]"
8945-MUQUF,Tecopa,Male,0,0,0,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,94.8,4837.6,Yes,1,94,5074,Attitude of service provider,49+,"(89.862, 118.75]","(4882.6, 5540.8]"
8051-HJRLT,Wrightwood,Female,1,0,0,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.55,70.55,Yes,1,82,2146,Attitude of service provider,0-6,"(70.35, 89.862]","(2002.999, 3178.2]"
3023-GFLBR,San Bernardino,Female,0,1,0,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),86.15,2745.7,Yes,1,66,3336,Attitude of service provider,25-48,"(70.35, 89.862]","(3178.2, 4195.4]"
0524-IAVZO,Anza,Female,0,1,0,30,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,2624.25,Yes,1,97,3698,Don't know,25-48,"(70.35, 89.862]","(3178.2, 4195.4]"
2737-YNGYW,Hemet,Female,0,0,0,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.55,184.1,Yes,1,69,2856,Attitude of support person,0-6,"(70.35, 89.862]","(2002.999, 3178.2]"
5159-YFPKQ,Moreno Valley,Female,0,0,0,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.8,160.75,Yes,1,98,5270,Attitude of support person,0-6,"(70.35, 89.862]","(4882.6, 5540.8]"
4021-RQSNY,Moreno Valley,Male,1,1,0,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,3004.15,Yes,1,72,5137,Attitude of service provider,25-48,"(89.862, 118.75]","(4882.6, 5540.8]"
9061-TIHDA,Murrieta,Male,1,1,0,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.25,1233.65,Yes,1,97,2982,Attitude of service provider,13-24,"(89.862, 118.75]","(2002.999, 3178.2]"
8699-ASUFO,Nuevo,Male,1,1,0,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.4,527.9,Yes,1,96,4969,Attitude of service provider,7-12,"(70.35, 89.862]","(4882.6, 5540.8]"
7927-AUXBZ,Sun City,Female,0,0,0,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.15,2555.9,Yes,1,76,4417,Attitude of support person,25-48,"(70.35, 89.862]","(4195.4, 4882.6]"
4695-WJZUE,Irvine,Female,1,0,0,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.55,179.25,Yes,1,80,3685,Attitude of support person,0-6,"(70.35, 89.862]","(3178.2, 4195.4]"
7619-ODSGN,Foothill Ranch,Male,0,1,1,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.75,1338.15,Yes,1,97,5699,Attitude of support person,13-24,"(35.588, 70.35]","(5540.8, 6500.0]"
3988-RQIXO,Corona Del Mar,Female,1,0,0,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.3,91.3,Yes,1,71,2371,Attitude of service provider,0-6,"(89.862, 118.75]","(2002.999, 3178.2]"
2514-GINMM,Dana Point,Male,0,0,0,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.5,79.5,Yes,1,92,4490,Attitude of service provider,0-6,"(70.35, 89.862]","(4195.4, 4882.6]"
5931-FLJJF,Midway City,Male,1,1,0,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.1,467.55,Yes,1,83,3669,Attitude of service provider,7-12,"(35.588, 70.35]","(3178.2, 4195.4]"
2659-VXMWZ,Newport Coast,Male,0,1,0,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,111.3,7482.1,Yes,1,85,4146,Attitude of support person,49+,"(89.862, 118.75]","(3178.2, 4195.4]"
3207-OYBWH,Newport Beach,Male,1,1,0,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.25,5427.05,Yes,1,86,6259,Attitude of support person,49+,"(89.862, 118.75]","(5540.8, 6500.0]"
4285-GYRQC,Newport Beach,Female,0,1,0,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.25,587.1,Yes,1,89,3344,Attitude of support person,7-12,"(70.35, 89.862]","(3178.2, 4195.4]"
7216-EWTRS,Newport Beach,Female,1,1,0,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,100.8,Yes,1,65,3128,Attitude of service provider,0-6,"(89.862, 118.75]","(2002.999, 3178.2]"
8337-MSSXB,Trabuco Canyon,Female,0,0,0,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.3,1180.95,Yes,1,74,3677,Attitude of service provider,13-24,"(70.35, 89.862]","(3178.2, 4195.4]"
8182-BJDSI,Santa Ana,Female,0,0,0,28,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.95,2625.55,Yes,1,90,2468,Attitude of service provider,25-48,"(89.862, 118.75]","(2002.999, 3178.2]"
2528-HFYZX,Santa Ana,Male,1,1,0,17,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.45,1233.4,Yes,1,92,3266,Attitude of support person,13-24,"(70.35, 89.862]","(3178.2, 4195.4]"
2482-CZGBB,Anaheim,Male,0,0,0,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,740.0,Yes,1,67,3156,Attitude of support person,7-12,"(35.588, 70.35]","(2002.999, 3178.2]"
0866-QLSIR,Garden Grove,Female,0,0,0,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,64.4,2088.75,Yes,1,75,5189,Attitude of support person,25-48,"(35.588, 70.35]","(4882.6, 5540.8]"
7181-BQYBV,Garden Grove,Female,0,1,0,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.45,102.45,Yes,1,85,4811,Attitude of service provider,0-6,"(89.862, 118.75]","(4195.4, 4882.6]"
6204-IEUXJ,Yorba Linda,Female,0,0,0,3,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),80.1,217.55,Yes,1,65,4330,Attitude of service provider,0-6,"(70.35, 89.862]","(4195.4, 4882.6]"
4529-CKBCL,Ventura,Female,0,0,0,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.2,146.05,Yes,1,85,4381,Attitude of service provider,0-6,"(70.35, 89.862]","(4195.4, 4882.6]"
2506-CLAKW,Ventura,Female,0,0,0,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.15,567.45,Yes,1,80,3578,Attitude of support person,0-6,"(89.862, 118.75]","(3178.2, 4195.4]"
1583-IHQZE,Camarillo,Male,0,0,0,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,112.95,1384.75,Yes,1,97,3965,Attitude of support person,7-12,"(89.862, 118.75]","(3178.2, 4195.4]"
0151-ONTOV,Moorpark,Female,0,0,0,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.9,70.9,Yes,1,78,4739,Attitude of support person,0-6,"(70.35, 89.862]","(4195.4, 4882.6]"
4140-MUHUG,Oak View,Female,1,0,0,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.85,220.95,Yes,1,70,3561,Attitude of service provider,0-6,"(70.35, 89.862]","(3178.2, 4195.4]"
0320-JDNQG,Oxnard,Male,0,1,0,23,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.85,2331.3,Yes,1,83,3425,Don't know,13-24,"(89.862, 118.75]","(3178.2, 4195.4]"
7180-PISOG,Piru,Male,0,1,0,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,74.5,Yes,1,75,5554,Attitude of service provider,0-6,"(70.35, 89.862]","(5540.8, 6500.0]"
3571-RFHAR,Santa Paula,Male,0,0,0,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.15,6941.2,Yes,1,99,6001,Attitude of support person,49+,"(89.862, 118.75]","(5540.8, 6500.0]"
9578-VRMNM,Summerland,Female,0,0,0,16,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.2,1043.35,Yes,1,73,4722,Attitude of support person,13-24,"(35.588, 70.35]","(4195.4, 4882.6]"
1587-FKLZB,Santa Barbara,Male,1,1,0,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.5,6822.15,Yes,1,96,4479,Attitude of support person,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
6140-QNRQQ,Santa Barbara,Male,0,0,0,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.55,71.55,Yes,1,98,5739,Attitude of service provider,0-6,"(70.35, 89.862]","(5540.8, 6500.0]"
4307-KTUMW,Santa Barbara,Male,0,1,0,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,93.9,5029.2,Yes,1,68,5543,Attitude of service provider,49+,"(89.862, 118.75]","(5540.8, 6500.0]"
5440-FLBQG,Santa Barbara,Male,1,1,0,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.4,7318.2,Yes,1,73,4708,Attitude of service provider,49+,"(89.862, 118.75]","(4195.4, 4882.6]"
7470-MCQTK,Alpaugh,Female,0,1,0,13,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.75,633.4,Yes,1,86,2655,Attitude of support person,13-24,"(35.588, 70.35]","(2002.999, 3178.2]"
7488-MXJIV,Armona,Female,0,0,0,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,321.65,Yes,1,96,3223,Attitude of support person,0-6,"(70.35, 89.862]","(3178.2, 4195.4]"
2027-FECZV,Bodfish,Male,0,0,0,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.7,1253.9,Yes,1,92,2406,Attitude of support person,7-12,"(89.862, 118.75]","(2002.999, 3178.2]"
